    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.25000
    -4.60000      0.50000
    -4.20000      0.50000
    -3.80000      1.25000
    -3.40000      2.00000
    -3.00000      1.25000
    -2.60000      4.75000
    -2.20000      4.25000
    -1.80000      6.00000
    -1.40000      7.25000
    -1.00000      8.50000
    -0.60000     13.50000
    -0.20000     12.00000
     0.20000     13.25000
     0.60000      8.25000
     1.00000      7.50000
     1.40000      7.50000
     1.80000      6.25000
     2.20000      3.75000
     2.60000      6.25000
     3.00000      3.50000
     3.40000      1.25000
     3.80000      1.75000
     4.20000      1.25000
     4.60000      0.50000
     5.00000      0.00000
     5.40000      0.25000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.25000
    -4.60000      0.75000
    -4.20000      2.00000
    -3.80000      2.25000
    -3.40000      4.00000
    -3.00000      2.75000
    -2.60000      8.00000
    -2.20000      6.00000
    -1.80000     10.25000
    -1.40000     10.50000
    -1.00000     14.00000
    -0.60000     15.75000
    -0.20000     19.75000
     0.20000     16.75000
     0.60000     12.75000
     1.00000     10.25000
     1.40000     13.00000
     1.80000     10.25000
     2.20000      9.25000
     2.60000     10.50000
     3.00000      5.75000
     3.40000      3.25000
     3.80000      2.75000
     4.20000      3.25000
     4.60000      1.00000
     5.00000      0.25000
     5.40000      0.25000
     5.80000      0.25000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
